Systematic Name,Transcriptional Plasticity
YDL247W,0.279523507
YJR108W,0.279524376
YBL085W,0.279596031
YNL135C,0.279745472
YOL030W,0.279854677
YBR286W,0.279899542
YGL188C,0.280006391
YPL066W,0.280074509
YNR036C,0.280239743
YDL238C,0.280266683
YGL090W,0.280268793
YDL029W,0.280355698
YBR073W,0.280415914
YHL018W,0.280616769
YOL012C,0.280676904
YMR152W,0.280721487
YLR218C,0.280789699
YHR198C,0.281002053
YGR136W,0.281048928
YPL109C,0.281071678
YLR237W,0.281112958
YOR074C,0.281126946
YCR024C-A,0.281153444
YFR027W,0.281159335
YOL102C,0.28128097
YDL118W,0.281349091
YNL183C,0.281507163
YGR153W,0.281676147
YDL112W,0.281684136
YBL084C,0.281711661
YOL100W,0.281885899
YJL067W,0.281891557
YPR183W,0.281963211
YGR281W,0.282024007
YLR190W,0.282086216
YOR092W,0.282119865
YPL170W,0.28215884
YBL032W,0.282182385
YDR518W,0.282210078
YPL091W,0.282275123
YDL183C,0.28231821
YBR159W,0.282374183
YGL229C,0.282448651
YLR151C,0.282469798
YFL044C,0.282819883
YLR405W,0.282838649
YHL045W,0.282927351
YNL312W,0.28295257
YOR354C,0.282953373
YER178W,0.283010213
YLR236C,0.283021953
YIL104C,0.283040615
YMR188C,0.283095892
YOR379C,0.283233994
YDR344C,0.28327388
YLR279W,0.28327981
YEL061C,0.283584451
YHR080C,0.283599254
YPR045C,0.283645843
YCR101C,0.283743464
YFL028C,0.283792157
YPR123C,0.28380192
YBR263W,0.283821305
YEL030W,0.283984794
YFL013C,0.284062415
YEL020C,0.284079942
YBR243C,0.284125433
YOL089C,0.284148426
YDR511W,0.284157784
YLR099C,0.284184295
YLL050C,0.284392008
YNR019W,0.284403993
YDR002W,0.284503596
YCR088W,0.284509263
YBR070C,0.284567161
YGR040W,0.284593306
YJL165C,0.284646296
YGR022C,0.284731795
YKL123W,0.284767318
YNL281W,0.284936063
YIL088C,0.284943161
YHR154W,0.285101515
YDR152W,0.285150845
YJL215C,0.28516689
YMR034C,0.285244655
YDL154W,0.285338794
YPR028W,0.285407372
YOL122C,0.285533747
YNL240C,0.285688877
YFR012W,0.285693688
YCR036W,0.285771743
YGR284C,0.285820011
YJL210W,0.285880348
YCL046W,0.285995066
YLR156W,0.286264047
YBR283C,0.286280032
YDR441C,0.286357762
YNL234W,0.286427634
YML092C,0.286445737
YLR146C,0.286509572
YJR132W,0.28651803
YMR185W,0.286674774
YHL049C,0.286708974
YDR434W,0.286743944
YBL009W,0.286853673
YPL136W,0.287028757
YHR219W,0.287127388
YBR213W,0.287144586
YMR306C-A,0.287329035
YLL040C,0.287367127
YNL156C,0.287465338
YNL319W,0.28754624
YMR220W,0.287592562
YMR009W,0.287684756
YDL027C,0.287908216
YJR128W,0.288029528
YFL066C,0.288080124
YLR041W,0.288398761
YDR156W,0.288433208
YOL061W,0.288511023
YHR045W,0.28851277
YDR211W,0.288568054
YMR219W,0.288699665
YNR021W,0.288713692
YLR213C,0.288867667
YMR089C,0.288871105
YHR095W,0.288928913
YAL065C,0.288985366
YOL156W,0.289065557
YGR081C,0.289068011
YFR011C,0.289103763
YJL002C,0.289114761
YLR032W,0.289202213
YKL190W,0.289297507
YNL223W,0.289401479
YDL035C,0.289404098
YGR208W,0.289610303
YPL159C,0.289698861
YML109W,0.290122232
YBL102W,0.290157902
YPL272C,0.290337058
YDL179W,0.29081665
YFR028C,0.291034249
YDR230W,0.291045157
YCR035C,0.291100608
YGR111W,0.291112899
YML064C,0.291343507
YNL276C,0.291474042
YCL050C,0.291488977
YOR175C,0.291583769
YBR240C,0.291586211
YDR408C,0.291788798
YIL026C,0.291810591
YLR464W,0.291819878
YNL207W,0.292004175
YNR017W,0.292303445
YKL210W,0.292315053
YNR041C,0.292483976
YLR384C,0.292648541
YDR287W,0.292881657
YGL068W,0.292899435
YJL152W,0.292912289
YAR069C,0.293003908
YGR240C,0.293205921
YLR338W,0.293281065
YDR038C,0.293475716
YNL228W,0.29352764
YNL244C,0.293617592
YOR304C-A,0.293638078
YGR198W,0.29365816
YLL021W,0.293721061
YLR070C,0.293832702
YML125C,0.293840016
YPL114W,0.29388928
YDL107W,0.293926904
YCR053W,0.294041269
YGR143W,0.294068543
YKL068W,0.294073902
YKL051W,0.294287637
YHL039W,0.294431099
YGR230W,0.294467343
YDL193W,0.294495911
YGL166W,0.294539244
YDR314C,0.294604857
YCL023C,0.294685851
YPR108W,0.294717336
YDR528W,0.294767973
YBR218C,0.294775599
YOR137C,0.294858076
YDR473C,0.294883695
YLR126C,0.294928611
YOR260W,0.294999675
YMR002W,0.295301154
YNL337W,0.295320964
YOR122C,0.295333719
YBL100C,0.295382872
YDL059C,0.295449076
YCR039C,0.295507206
YNL045W,0.29557168
YGL258W,0.295634212
YCL067C,0.295667331
YER046W,0.295677795
YPL241C,0.295714774
YPR141C,0.295717856
YBL035C,0.295727561
YPL017C,0.295736452
YNR066C,0.295927064
YDL122W,0.295929597
YER144C,0.295942945
YPL003W,0.29595877
YLR281C,0.296109568
YKL013C,0.296144537
YPL067C,0.296205493
YMR084W,0.296263809
YOR007C,0.296360427
YOR046C,0.29650241
YLR004C,0.296582088
YBR062C,0.296677581
YNL225C,0.296681652
YOR086C,0.296766555
YER098W,0.296788422
YGR126W,0.296796477
YOL053W,0.296961239
YDR172W,0.297132249
YMR085W,0.297169304
YLR458W,0.297186463
YEL001C,0.297218487
YOR022C,0.297433504
YER182W,0.297934963
YGL118C,0.298014328
YIL039W,0.298017111
YJL111W,0.298149696
YPL025C,0.298205122
YIL054W,0.298387844
YNL221C,0.298400288
YPL032C,0.298417915
YLR034C,0.298585302
YMR079W,0.298616145
YBR011C,0.298875865
YLR428C,0.298992519
YHR150W,0.299077155
YPR013C,0.299097135
YOR337W,0.299136043
YOR227W,0.299278717
YMR253C,0.29930679
YIL163C,0.299324689
YBR003W,0.299465407
YER118C,0.299472926
YGL025C,0.299516554
YMR304W,0.299563858
YCR100C,0.299640409
YNL205C,0.299715286
YDL126C,0.299719504
YOR239W,0.299753214
YIL028W,0.299798969
YNL129W,0.29996217
YCR048W,0.300105343
YBR118W,0.300235995
YHR120W,0.300254912
YLR301W,0.300290033
YER088C,0.300379988
YMR316C-A,0.300407816
YOR176W,0.300444065
YMR125W,0.300510293
YBR162W-A,0.300545114
YKL146W,0.30060394
YGR296W,0.300714397
YHR195W,0.300838395
YKL014C,0.30090626
YDL079C,0.300911247
YPL068C,0.300946611
YKL124W,0.301125504
YDR490C,0.301166058
YNL190W,0.301209174
YJL214W,0.301280523
YKR102W,0.301306982
YGR083C,0.301459728
YDR355C,0.301493993
YER030W,0.30154016
YOR098C,0.301619282
YDR401W,0.301677072
YCL057W,0.301749292
YDR209C,0.301762302
YLR447C,0.301828441
YOR359W,0.302004843
YLL029W,0.302050307
YDL209C,0.302095075
YPL264C,0.302125111
YKR052C,0.30232123
YHR157W,0.30243056
YKL192C,0.30251607
YOR041C,0.302608523
YDR233C,0.302685885
YOR033C,0.302716984
YHR145C,0.302776957
YBR271W,0.302818364
YGL045W,0.302956224
YER177W,0.303122987
YLR461W,0.303148453
YOR180C,0.303235149
YMR148W,0.303235153
YNR024W,0.303426915
YPL048W,0.303443155
YAL055W,0.30355928
YPL221W,0.303634229
YOL019W,0.303641705
YHR062C,0.303677958
YGR102C,0.303726285
YGR268C,0.303762205
YOL128C,0.303789954
YFL020C,0.304021435
YOL035C,0.304069556
YAL013W,0.304141449
YOR073W,0.304177921
YBR275C,0.304447066
YER057C,0.304548313
YMR117C,0.304573661
YEL069C,0.304689742
YIL159W,0.304759256
YCR083W,0.304809373
YOR188W,0.304811268
YPR204W,0.304914742
YBR071W,0.305011397
YGR287C,0.305078331
YGL239C,0.305087763
YNL227C,0.30520783
YFL055W,0.305252469
YBR039W,0.305252707
YDL245C,0.305307051
YKL195W,0.305375091
YMR306W,0.305474083
YDR306C,0.305581333
YOL159C,0.30565232
YHR218W,0.305724777
YKL016C,0.305996753
YDL121C,0.306030913
YGL169W,0.30610009
YOR209C,0.306133346
YBR302C,0.306249304
YDR086C,0.306259348
YOR326W,0.306355407
YHR202W,0.306428502
YLR225C,0.306528558
YGR222W,0.306714393
YEL073C,0.306754211
YGL261C,0.306757909
YEL072W,0.306793648
YPL110C,0.306906207
YDR040C,0.306911121
YML058W,0.306969583
YCR001W,0.307020871
YAL008W,0.307079509
YJR094C,0.307114747
YMR144W,0.30718392
YIL065C,0.307215351
YPL074W,0.307240915
YGL217C,0.307393479
YLR210W,0.307670367
YOR305W,0.307924425
YDR539W,0.307942159
YDR155C,0.308096635
YAR042W,0.308222302
YOR288C,0.308367797
YPL262W,0.30857939
YJL167W,0.308916081
YCL014W,0.309070448
YHL050C,0.309078526
YLR243W,0.309341209
YLR326W,0.309483359
YGR228W,0.309515214
YNL079C,0.309543057
YPR201W,0.309557456
YCR046C,0.309626551
YOL031C,0.309681816
YDL205C,0.309804045
YPL149W,0.309875633
YGL001C,0.309914767
YJL001W,0.309961267
YKR086W,0.310010973
YIL140W,0.310224137
YMR238W,0.31032677
YEL031W,0.310772343
YOL090W,0.310939671
YKR026C,0.310949899
YGR086C,0.311100236
YKR025W,0.311172015
YLR273C,0.311266429
YDL207W,0.31144572
YKR016W,0.311498919
YJR064W,0.311548435
YIL025C,0.311625272
YDR041W,0.311839845
YGL224C,0.312202007
YOR047C,0.312629247
YLR442C,0.312707538
YAR047C,0.312793904
YHL046C,0.31285956
YLR322W,0.312905723
YPL158C,0.312906953
YHR022C,0.313077041
YLR378C,0.31312851
YPL124W,0.313224137
YMR129W,0.313248109
YPR009W,0.313290855
YDR430C,0.313342601
YIL166C,0.313387161
YIL131C,0.313595548
YOL160W,0.313602176
YGL195W,0.313683646
YMR302C,0.31376128
YOR119C,0.313888257
YML061C,0.31394957
YOR195W,0.313960407
YLR416C,0.314063885
YFL032W,0.314148323
YOL036W,0.314165619
YPL189W,0.314273767
YHR049C-A,0.314397364
YFL042C,0.314595872
YML075C,0.314719252
YOR116C,0.314725387
YJR097W,0.314859757
YKL080W,0.314971615
YPL239W,0.314989716
YNR037C,0.315140779
YNL098C,0.315276714
YJL151C,0.315307825
YNL164C,0.31567585
YFR049W,0.315809704
YGR229C,0.315815846
YKL201C,0.315896827
YLL025W,0.315958507
YFR016C,0.316035333
YOR084W,0.316051294
YKR098C,0.316170337
YKL073W,0.3163081
YNL123W,0.316470905
YCL038C,0.3165013
YLL027W,0.316617031
YDR008C,0.316622904
YPR193C,0.316755751
YML085C,0.317004785
YLR341W,0.317383114
YBR208C,0.317659571
YER061C,0.317689801
YBR082C,0.317755431
YKL165C,0.31775615
YOL106W,0.317801386
YIL112W,0.317908406
YEL047C,0.318089227
YFL039C,0.318115586
YLR130C,0.318254894
YGL101W,0.318256948
YIL077C,0.318271673
YNL033W,0.318329109
YEL009C,0.31840003
YOR125C,0.318608088
YLR411W,0.318912839
YDR487C,0.318939274
YKL202W,0.318957814
YIL076W,0.318988047
YNR007C,0.319131395
YBR232C,0.319162651
YJL218W,0.319227978
YPL078C,0.319230915
YER009W,0.319366217
YCR043C,0.319472431
YGR246C,0.31954006
YLR250W,0.319611161
YBR222C,0.319650632
YLR124W,0.319687346
YFR034C,0.319821861
YMR063W,0.319837028
YHR081W,0.319966992
YAR070C,0.319999087
YNL296W,0.320015559
YLR141W,0.320221733
YGL084C,0.320337959
YJL016W,0.320402085
YNL022C,0.320565562
YJR086W,0.320569518
YDL095W,0.320609993
YNR016C,0.32062633
YDR011W,0.320962198
YCR011C,0.321092373
YNL044W,0.321334989
YOR253W,0.32152318
YDR505C,0.321621201
YMR092C,0.321720177
YPL271W,0.321932701
YKR071C,0.322012998
YKR103W,0.322107234
YBL097W,0.322165036
YJR092W,0.322400471
YJL082W,0.322514927
YKL101W,0.322518295
YPL243W,0.322650085
YIL125W,0.322881124
YJR158W,0.323001902
YGR049W,0.323110483
YBR184W,0.323193029
YOR394W,0.323233003
YBR252W,0.32331162
YNL100W,0.323505168
YNL268W,0.323513909
YGL209W,0.323515019
YJL015C,0.323521601
YMR311C,0.323683951
YAR066W,0.32389377
YNL336W,0.324100432
YMR262W,0.324215392
YNL085W,0.324236729
YNL064C,0.324282899
YDL217C,0.324731371
YNR075W,0.32480753
YKR012C,0.325081781
YIR030C,0.325111557
YEL066W,0.325378464
YLR030W,0.3254466
YIL154C,0.325481774
YML065W,0.325494425
YGL223C,0.325565252
YDL084W,0.325589551
YMR053C,0.325730438
YOL125W,0.325747271
YGR176W,0.325980054
YLR271W,0.326270068
YKL042W,0.326359829
YMR235C,0.326758033
YBR066C,0.326937425
YML060W,0.32695813
YGR028W,0.327001596
YLR329W,0.327116792
YNL198C,0.327154126
YLR168C,0.327248651
YJR045C,0.327360164
YHR084W,0.327421806
YLR334C,0.327431943
YLR220W,0.327522695
YEL077C,0.327567137
YFL040W,0.327644762
YDR127W,0.32781365
YJL042W,0.327968552
YOL136C,0.327988989
YPL219W,0.32805958
YLL056C,0.328076384
YBR096W,0.328497248
YMR214W,0.328712405
YDR222W,0.329195465
YBR301W,0.329269521
YJR037W,0.32930309
YOR142W,0.329633908
YIR036C,0.329726369
YBR180W,0.329924587
YDR154C,0.330720464
YPL028W,0.330817497
YGL251C,0.330978662
YLR395C,0.331044202
YJL101C,0.331106906
YBR291C,0.331362058
YDL170W,0.331415815
YLR364W,0.33148986
YHR166C,0.331504248
YOL033W,0.331961893
YHL035C,0.332234721
YFR044C,0.332319882
YDR253C,0.332378278
YIL169C,0.332569935
YLR350W,0.332687343
YGL016W,0.332824492
YOR233W,0.332867933
YJR111C,0.332918284
YDR215C,0.332921379
YLR059C,0.33308936
YBR182C,0.333101105
YKL113C,0.33310764
YLR045C,0.333244918
YDR275W,0.333487488
YJR139C,0.33354041
YNL256W,0.333793037
YDL125C,0.334186796
YHR047C,0.334239339
YBR299W,0.334323433
YDR540C,0.334364929
YER142C,0.334668416
YOL105C,0.334691283
YOL161C,0.335015653
YGL116W,0.335282165
YKR043C,0.335623617
YKL044W,0.335662799
YIL009W,0.335752026
YNL163C,0.335812721
YDL102W,0.336064494
YFR014C,0.336175685
YCR087C-A,0.336209553
YOR264W,0.336245057
YDR298C,0.336372656
YCR006C,0.336415421
YOL055C,0.336422516
YDR377W,0.336446019
YLL028W,0.336568898
YMR097C,0.336687032
YNR018W,0.336877572
YLR400W,0.336966648
YGR288W,0.337086909
YGL059W,0.337174625
YER064C,0.337202467
YBL101C,0.337381426
YAR007C,0.337491054
YHR124W,0.337755163
YDR541C,0.337869931
YGR157W,0.33812287
YLR223C,0.338160278
YGR174C,0.338447075
YJL063C,0.338455999
YDR259C,0.338558278
YDR491C,0.338683539
YAL040C,0.338695804
YDR097C,0.338862812
YOR323C,0.338928529
YOR169C,0.338932302
YJL185C,0.338951663
YOL079W,0.33906782
YJR038C,0.339115513
YML113W,0.339146341
YCL001W,0.339155954
YJR072C,0.339266923
YDR317W,0.339267644
YPR094W,0.339476454
YOR381W,0.339494051
YNL043C,0.339775753
YCR107W,0.339838068
YML119W,0.339917047
YGR282C,0.33992665
YDR157W,0.339952632
YOR314W,0.340034116
YGR152C,0.340319203
YIL102C,0.34040712
YIL032C,0.340805384
YPL200W,0.340977129
YEL033W,0.341197971
YDR433W,0.341316333
YGR213C,0.34134084
YJR003C,0.341415401
YGR292W,0.341556874
YOL164W,0.341663336
YER143W,0.341813661
YNR064C,0.341949014
YHR043C,0.342177197
YDL211C,0.342642552
YDR100W,0.34265532
YJL028W,0.3428607
YDR480W,0.343025895
YDR263C,0.343280704
YPL030W,0.343508472
YMR135C,0.34354946
YKL004W,0.343704448
YDL194W,0.343864771
YDR543C,0.343896758
YMR205C,0.34392161
YOL144W,0.343966313
YBR137W,0.344039646
YDL195W,0.344881843
YFL002C,0.344940412
YBR035C,0.34506835
YLR051C,0.34509179
YGL179C,0.345098584
YEL035C,0.345143791
YIR014W,0.345237447
YBR115C,0.345239122
YKR079C,0.345269087
YMR020W,0.345392726
YKL127W,0.345581671
YNR065C,0.345583109
YLR291C,0.345695084
YOR252W,0.345703607
YPL281C,0.346021884
YDR021W,0.346198672
YOL123W,0.34624951
YFR009W,0.346265569
YDR210W,0.346612886
YGR078C,0.346684097
YJL150W,0.346715959
YML059C,0.347699147
YPR120C,0.347753605
YJL027C,0.347833545
YMR103C,0.348024007
YOL022C,0.348032452
YFR033C,0.348279005
YHR063C,0.34829406
YMR259C,0.348488208
YGL010W,0.348555708
YJR133W,0.348658158
YOR343C,0.34903443
YLR204W,0.349084069
YGR131W,0.349602935
YDR269C,0.349621
YDR270W,0.349910024
YCR002C,0.350037712
YER187W,0.350074529
YIR013C,0.350087364
YHR214W-A,0.350151943
YLR287C-A,0.350185751
YGL125W,0.350249739
YCL043C,0.350350188
YOL093W,0.350547261
YOR208W,0.350580432
YGR037C,0.350611023
YOR228C,0.350909995
YER038C,0.351040082
YER084W,0.351053484
YJR154W,0.351314454
YBL001C,0.351398758
YLR027C,0.351399216
YDR481C,0.351450595
YMR244W,0.351632797
YGL250W,0.351689821
YOR235W,0.351838842
YMR123W,0.351849773
YCR004C,0.351864037
YGR023W,0.351990647
YDR226W,0.352048725
YLR336C,0.352138013
YOL108C,0.352193458
YNL299W,0.352210564
YIL120W,0.352276561
YJL223C,0.352658486
YHR199C,0.352662788
YNL269W,0.352702801
YDR231C,0.352965877
YER004W,0.353022893
YNR057C,0.353158784
YCL033C,0.353166532
YIL176C,0.354083111
YPL231W,0.35428375
YBR196C,0.354289382
YIL110W,0.354350736
YJR019C,0.354541667
YER130C,0.354718436
YPR041W,0.354917407
YPR060C,0.354938161
YCR047C,0.355240939
YER090W,0.355520314
YJR085C,0.355687257
YBR021W,0.355753389
YPL196W,0.356125633
YOR254C,0.356360852
YPR061C,0.356432275
YAL023C,0.357396878
YLR383W,0.357425672
YOL129W,0.357836376
YNR076W,0.358187077
YDR149C,0.358559292
YLR192C,0.358647049
YKL133C,0.358690698
YLR285W,0.3589534
YKR075C,0.358962522
YNL010W,0.35917659
YPR027C,0.359391579
YGR154C,0.359411151
YER002W,0.359799699
YJR149W,0.359827364
YDR476C,0.360006019
YDR278C,0.360673495
YKR069W,0.360692692
YDR395W,0.360891913
YDL216C,0.361086241
YGR239C,0.361127
YGL208W,0.361147975
YFL022C,0.361298181
YLL064C,0.361531741
YER162C,0.361680129
YIL047C,0.361700651
YGL222C,0.362108666
YJL102W,0.362280322
YEL049W,0.362516507
YKL006C-A,0.362563015
YPL185W,0.363169615
YGL225W,0.363589616
YAR031W,0.363733208
YLR084C,0.363790298
YGL175C,0.363825626
YOL115W,0.363910038
YGL256W,0.363942527
YNR012W,0.364112298
YPR116W,0.364338394
YKL106W,0.36449706
YDR354W,0.364513265
YER185W,0.364606164
YLR073C,0.36489603
YJR059W,0.365021602
YLR031W,0.365200716
YBL045C,0.365314495
YOR062C,0.365321191
YPL036W,0.365404259
YDL046W,0.365716016
YOL002C,0.365898254
YPL227C,0.365947195
YFL037W,0.36597095
YJL125C,0.366037045
YLR434C,0.366152167
YFR056C,0.366299396
YMR065W,0.3663238
YGR204W,0.366633432
YDL049C,0.366649763
YKL100C,0.367016202
YDR126W,0.367037716
YGR294W,0.367104799
YER115C,0.367479703
YKL066W,0.367672325
YGL122C,0.367676007
YNL217W,0.367942208
YFR047C,0.368244736
YMR018W,0.36840902
YDR530C,0.368467663
YLR068W,0.369235845
YMR199W,0.369416924
YOL110W,0.369468793
YIL091C,0.369649865
YJL141C,0.369672379
YPL238C,0.369711239
YNL120C,0.369722355
YHR177W,0.369753847
YNL077W,0.369801777
YER039C,0.369943828
YOR299W,0.370063748
YGR260W,0.370169319
YIL058W,0.370209739
YGR205W,0.370374336
YGL039W,0.37052325
YOR355W,0.370529431
YOR204W,0.370847766
YDR191W,0.370851301
YOR040W,0.371000086
YER045C,0.371148401
YDR223W,0.371434905
YGL230C,0.371494666
YDR250C,0.371531395
YOR389W,0.37181557
YMR088C,0.371886524
YJR105W,0.372029737
YJL007C,0.372271055
YHL030W,0.372316745
YEL046C,0.372348035
YOR009W,0.372722923
YJL194W,0.372786485
YDR058C,0.372911462
YLL062C,0.373101067
YBR185C,0.373112678
YNL052W,0.373218605
YML110C,0.373219543
YGR183C,0.373474332
YGL021W,0.373508573
YNL277W,0.37373194
YML027W,0.373761636
YGR182C,0.373869091
YDR504C,0.373922112
YML051W,0.373944011
YPR020W,0.374014873
YDR297W,0.374145937
YKL193C,0.374399585
YMR139W,0.374647201
YDR454C,0.374728506
YER082C,0.374740734
YBL099W,0.375027518
YHR152W,0.375241976
YCR079W,0.375363236
YPL282C,0.375533896
YOR045W,0.375692433
YDR542W,0.375718627
YGL089C,0.375885395
YPL222W,0.375941994
YBR155W,0.376012479
YDL004W,0.376169806
YGR251W,0.376197827
YJL221C,0.376512114
YER003C,0.37652688
YNL014W,0.376857675
YCL036W,0.376862447
YBR187W,0.377082107
YKR042W,0.377126376
YMR261C,0.377258626
YER095W,0.377481761
YNL332W,0.377738111
YLL059C,0.37826146
YOR025W,0.378278635
YML126C,0.378449135
YDL171C,0.378488261
YFL015C,0.378794659
YGL245W,0.379011532
YMR272C,0.379156899
YHR213W,0.379222502
YBL077W,0.379475871
YKL121W,0.380054185
YER141W,0.380139432
YEL055C,0.380261711
YPR127W,0.381152525
YGR249W,0.381190518
YJR124C,0.381240728
YLR054C,0.381244224
YJL044C,0.38160664
YGR130C,0.381672579
YHR037W,0.381806019
YCR106W,0.382065875
YGR279C,0.382709554
YIR035C,0.382756033
YER156C,0.382911957
YHR122W,0.383240027
YHR193C,0.383244737
YNL204C,0.383256313
YMR252C,0.383286513
YIL172C,0.383337654
YNR060W,0.383397351
YPL080C,0.383728934
YLR263W,0.383832112
YBR204C,0.383915106
YHR085W,0.383978734
YKL060C,0.384251626
YGL006W,0.384310471
YJL199C,0.384444814
YLR017W,0.384538959
YFR054C,0.384732096
YGR173W,0.384894006
YGR053C,0.384976171
YLL052C,0.385193326
YMR146C,0.385536735
YDL229W,0.385608796
YDL050C,0.385622733
YPR190C,0.385728642
YNR003C,0.385780294
YGR151C,0.385861607
YKR105C,0.385967712
YDL129W,0.386033719
YOL165C,0.386299233
YHR143W-A,0.386360527
YNL151C,0.386399314
YOR187W,0.386649327
YLR290C,0.386717873
YAR020C,0.386843623
YML052W,0.387259607
YMR326C,0.387591795
YHR183W,0.387836884
YOR059C,0.387856389
YBR076W,0.388088696
YNL072W,0.388260449
YLL009C,0.388289854
YMR032W,0.388842342
YBR172C,0.388858934
YOR298W,0.38899365
YNR046W,0.389319005
YNL058C,0.389530498
YML007W,0.389658279
YOR044W,0.389667739
YER042W,0.389752051
YHL036W,0.389861515
YJL142C,0.389915523
YOL092W,0.390121642
YDR220C,0.390304951
YDL149W,0.390310606
YFR022W,0.390366615
YEL042W,0.390422134
YNL078W,0.390619385
YLR172C,0.391139546
YFL019C,0.391273305
YMR243C,0.391303197
YIL082W,0.391708891
YAL004W,0.391903846
YNL087W,0.392160139
YBR101C,0.39221148
YHR163W,0.392303861
YHL048W,0.392368032
YJR161C,0.392558764
YDL096C,0.392627188
YNL031C,0.392672539
YBR212W,0.392693013
YML074C,0.392719668
YER015W,0.392884074
YDR525W,0.392890347
YKL097C,0.393122925
YBR114W,0.393178734
YBL030C,0.39339972
YGL146C,0.393635077
YDL127W,0.394058105
YCL049C,0.394132013
YPR154W,0.394203207
YNL318C,0.394281237
YNL124W,0.394562289
YJL130C,0.394681491
YLR397C,0.395094574
YKL182W,0.395228949
YHR005C,0.395296572
YGR090W,0.39599827
YDL212W,0.396164063
YPL203W,0.396188655
YBL005W,0.396311661
YJL043W,0.396776677
YOR302W,0.396962736
YLR063W,0.397056043
YER058W,0.397060292
YFL058W,0.397438232
YOR190W,0.397557312
YOL024W,0.397569183
YIL146C,0.39770423
YBL068W,0.397787121
YHR030C,0.397867359
YJR077C,0.397879122
YJL208C,0.397916495
YGR295C,0.398272379
YDR402C,0.398286377
YKL161C,0.398400044
YNR072W,0.398506537
YIL055C,0.398644405
YMR016C,0.398880463
YNL255C,0.398894134
YCR051W,0.398985188
YDL151C,0.399265824
YDL150W,0.399573722
YIL024C,0.399632514
YMR308C,0.399695559
YDL072C,0.399860283
YLR162W,0.400015262
YPR136C,0.400046401
YLR257W,0.40012899
YDR204W,0.400135038
YEL034W,0.40016686
YDR300C,0.400218374
YKL021C,0.40044822
YMR226C,0.400822703
YIL074C,0.401123327
YBR025C,0.40114579
YBL086C,0.401225558
YHL022C,0.401393743
YDR039C,0.40140132
YNR038W,0.401760163
YLR314C,0.401772681
YPR006C,0.402048549
YPL018W,0.402125969
YPL156C,0.402272985
YNL322C,0.402589366
YDR213W,0.40299319
YGL047W,0.402995115
YDL192W,0.40308545
YNL034W,0.403102808
YLR354C,0.40319086
YMR319C,0.403215859
YKR067W,0.403237793
YHR007C,0.403361484
YDR046C,0.403607081
YOL091W,0.403772337
YDR512C,0.403848864
YJL078C,0.404338738
YGL077C,0.404380718
YPR016C,0.404436167
YMR197C,0.404551668
YLR132C,0.404975859
YEL023C,0.405610245
YOR342C,0.405638527
YOR277C,0.405739441
YOR198C,0.405974
YPL267W,0.40615105
YKL036C,0.406487896
YGR286C,0.406915542
YER158C,0.407400968
YOL086C,0.407405364
YIL141W,0.40768518
YER044C,0.407702363
YLL053C,0.407750751
YOR388C,0.407755529
YOR222W,0.407767511
YDL054C,0.407791577
YOR237W,0.407851131
YDR042C,0.407929392
YBR144C,0.408088592
YMR038C,0.408164634
YIL158W,0.408340028
YDL174C,0.408422466
YOR003W,0.408769083
YOL080C,0.408857806
YOL143C,0.409287025
YHL041W,0.409431098
YIR041W,0.40948418
YFL031W,0.409749919
YJL098W,0.409760949
YEL041W,0.409786866
YPL058C,0.409831221
YDR368W,0.409989828
YLR177W,0.409990176
YPL237W,0.41042447
YDR124W,0.410449075
YLR053C,0.411228215
YDR003W,0.411566458
YBR280C,0.411906073
YGL192W,0.412170463
YLL047W,0.413071943
YDR111C,0.4132223
YNL203C,0.413244129
YFL013W-A,0.413377534
YFL059W,0.413467401
YOL141W,0.413616741
YJR007W,0.414179894
YNL013C,0.414206026
YHL037C,0.414381231
YPR118W,0.41455666
YJL198W,0.414580729
YKR005C,0.414894824
YML018C,0.414925746
YFL067W,0.414973423
YML106W,0.414987598
YER026C,0.415180881
YPR156C,0.415404029
YDR507C,0.415775704
YLR420W,0.416058927
YOR207C,0.416126885
YLR159W,0.416185488
YAL039C,0.41619455
YGL263W,0.416291809
YGR014W,0.41659634
YJR036C,0.416695045
YHR070W,0.417278636
YKR032W,0.417384503
YFL062W,0.417405322
YLR231C,0.417720059
YKR060W,0.417760657
YLR049C,0.41802851
YNL092W,0.418178134
YIR016W,0.418351733
YML132W,0.418525511
YPL086C,0.418863322
YML083C,0.419091685
YGR061C,0.419237815
YEL070W,0.419341144
YBR032W,0.419610583
YOR339C,0.419644034
YNR009W,0.41997493
YPR005C,0.420296056
YOR328W,0.420468142
YFL016C,0.420490138
YLR121C,0.420526857
YOR051C,0.42056273
YKL050C,0.420572509
YPL014W,0.420643357
YLR406C,0.420734992
YDR262W,0.421519961
YOL147C,0.421704212
YJR121W,0.422005699
YOR021C,0.42221397
YDR475C,0.422392354
YMR008C,0.422688005
YPL165C,0.422773386
YDL031W,0.42418611
YNL018C,0.424286292
YDL210W,0.424417351
YGR149W,0.424760875
YMR069W,0.425513913
YCR104W,0.425688552
YKL189W,0.425754658
YNR056C,0.425820347
YDR313C,0.425845442
YKR061W,0.426214983
YLR179C,0.426288092
YHR153C,0.426398973
YAL034C,0.426754109
YGR211W,0.426945112
YMR031C,0.426990012
YMR304C-A,0.427007665
YOR168W,0.42701968
YHR023W,0.427220406
YJL060W,0.427295857
